"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"1691",2975,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,5,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,3,3,1,3,2,1,2,3,2,3,2,5,4,5,4,4,5,4,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,40,50,75,7,1,1,93,25,30,"02282018",2018,231,"City","500 - 999",17.5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1692",2976,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,5,1,1,2,1,1,1,2,2,1,2,1,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,2,-1,1,1,1,1,1,2,2,-1,1,2,1,1,2,-1,1,1,2,-1,10,80,90,4,3,3,95,27,24,"04182018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"1693",2979,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,4,4,1,1,2,1,2,2,2,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,1,2,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,13,96,99,8,3,3,95,22,25,"03182018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"1694",2983,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,3,1,3,3,3,3,3,2,2,3,3,3,3,4,3,3,4,3,4,5,2,-1,1,1,1,1,1,2,1,2,1,1,2,-1,2,-1,1,1,1,1,1,1,40,70,55,3,3,3,88,15,35,"04242018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1695",2985,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,5,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,5,25,25,7,3,3,95,0,6,"03262018",2018,424,"Rural","300 - 499",49.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1696",2986,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,4,4,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,1,2,2,2,2,2,1,2,2,1,1,1,4,4,4,4,5,3,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,15,50,70,6,3,3,94,10,6,"04172018",2018,113,"Town","Less than 300",97.7296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697",2987,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,4,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,0,98,98,4,2,3,95,0,3,"04272018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"1698",2989,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,4,4,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,3,3,2,3,3,2,2,3,2,2,2,5,4,5,4,5,4,5,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,95,95,6,3,3,96,47,20,"03012018",2018,122,"Suburb","300 - 499",79.8568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699",2990,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,3,3,3,3,3,1,2,3,3,3,3,5,3,5,4,5,4,5,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,2,1,1,1,2,10,35,50,6,3,3,93,145,197,"04032018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700",2992,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,1,2,2,1,2,2,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,5,5,5,1,2,2,-1,1,2,1,1,1,1,2,-1,1,2,1,2,2,-1,1,1,2,-1,10,60,90,0,3,3,96,22,38,"02262018",2018,121,"City","300 - 499",53.5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701",2993,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,4,4,1,2,2,1,1,1,2,1,2,2,1,2,2,1,3,3,3,3,3,3,3,2,3,3,2,3,2,5,4,5,4,5,4,5,2,-1,1,2,2,-1,2,-1,2,-1,2,-1,1,2,2,-1,2,-1,1,2,2,-1,10,70,80,2,3,3,96,45,15,"04022018",2018,124,"Rural","300 - 499",74.8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1702",2994,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,4,4,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,4,3,4,5,5,5,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,5,80,80,9,3,3,98,3,2,"05252018",2018,222,"Suburb","300 - 499",19.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1703",2997,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,15,60,50,8,3,3,96,28,39,"02282018",2018,224,"Rural","300 - 499",14.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1704",2999,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,5,40,50,7,2,2,97,65,62,"04242018",2018,232,"Suburb","500 - 999",17.4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1705",3000,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,3,3,2,3,3,2,2,3,2,2,2,5,4,5,4,5,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,65,75,7,2,2,88,40,75,"03022018",2018,333,"Town","500 - 999",15.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706",3001,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,3,3,3,3,3,2,2,3,2,3,3,5,3,5,3,5,2,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,15,75,75,6,3,3,96,71,56,"03092018",2018,121,"City","300 - 499",73.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1707",3002,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,3,3,1,3,1,4,4,4,4,3,4,4,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,50,20,80,7,2,2,84,8,6,"03132018",2018,331,"City","500 - 999",19.9095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1708",3003,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,4,5,1,1,2,1,1,2,2,2,1,2,1,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,5,2,4,1,2,1,1,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,15,72,90,7,3,3,96,19,19,"05112018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,7,7,7
"1709",3004,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,3,2,2,2,2,2,5,4,3,1,5,1,2,2,-1,1,2,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,35,30,30,4,3,3,98,15,18,"03232018",2018,123,"Town","300 - 499",77.4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1710",3006,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,80,5,3,3,96,32,21,"02282018",2018,333,"Town","500 - 999",13.6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"1711",3007,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,4,4,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,3,3,3,2,2,2,2,2,1,2,2,4,3,5,4,4,4,5,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,2,40,60,8,3,3,98,10,5,"03292018",2018,433,"Town","500 - 999",42.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1712",3008,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,1,1,2,1,1,2,2,2,1,1,1,2,2,1,3,1,2,3,3,3,2,1,3,3,2,2,2,4,1,5,4,5,4,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,32,60,78,6,2,2,92,74,68,"02272018",2018,232,"Suburb","500 - 999",14.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1713",3012,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,4,3,4,4,5,4,5,2,-1,1,2,2,-1,1,1,1,1,2,-1,1,1,1,2,1,1,1,1,2,-1,10,35,65,9,3,3,96,22,22,"05042018",2018,233,"Town","500 - 999",12.7847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714",3014,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,3,3,1,2,3,2,2,2,5,4,4,4,4,5,4,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,2,1,1,2,-1,0,25,54,4,3,3,94,34,34,"04252018",2018,131,"City","500 - 999",53.6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0
"1715",3017,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,3,3,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,3,3,3,2,1,1,3,2,1,2,2,5,4,5,4,4,4,5,2,-1,1,1,1,2,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,10,75,90,9,4,3,97,44,18,"04032018",2018,114,"Rural","Less than 300",121.8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1716",3018,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,3,3,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,4,5,1,2,1,2,1,2,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,3,100,95,0,3,3,93,0,0,"04262018",2018,132,"Suburb","500 - 999",60.9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717",3022,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,3,5,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,3,2,3,2,1,3,2,2,2,2,4,4,4,4,5,5,5,1,2,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,5,90,90,8,3,3,95,70,50,"03292018",2018,232,"Suburb","500 - 999",14.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1718",3023,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,3,3,2,3,3,3,3,3,2,2,3,4,4,4,4,5,4,5,2,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,9,93,95,5,3,3,93,184,330,"05012018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1719",3027,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,3,3,3,1,1,2,2,2,2,2,1,3,4,4,1,5,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,2,-1,25,95,99,5,3,3,98,46,42,"06012018",2018,241,"City","1,000 or more",12.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1720",3032,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,2,1,3,3,4,4,4,4,4,4,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,13,60,90,6,3,3,96,120,55,"05162018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1721",3033,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,2,2,2,2,2,2,1,1,1,1,1,1,3,1,3,3,3,3,3,1,2,2,2,2,2,5,4,5,2,5,3,4,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,0,50,95,7,2,2,95,40,30,"05212018",2018,234,"Rural","500 - 999",13.6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,7,0,0,0,0,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
"1722",3034,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4,4,1,2,2,1,2,2,2,2,2,1,1,1,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,4,4,4,4,5,4,5,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,85,75,8,3,3,97,40,25,"05222018",2018,132,"Suburb","500 - 999",64.0449,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",3035,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,4,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,2,3,3,3,3,3,1,3,3,1,2,1,5,4,4,5,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,2,-1,12,50,70,8,3,3,97,32,24,"03012018",2018,224,"Rural","300 - 499",14.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
